Herstellercode=052;
Geraete ID=02080;
Klassifizierungscode=9;
Rn=01;
Rf=01;
Beginn=15.02.2016 13:32:06;
Ende=16.02.2016 23:59:32;
Hardwareversion=0.0.2016;
Exportbeginn=16.02.2016 00:00:00;
Exportende=16.02.2016 23:59:59;
Exportformat=Fahrzeugeinzeldaten V1.0;

Messung Nr.=121;
Mess Beginn=15.02.2016 13:32:06;
Mess Ende=16.02.2016 23:59:32;
GPS long=8,795198;
GPS lat=51,772411;
GPS Uhrzeit=16.02.2016 20:00:00;
GPS Qualitaet=1;
GPS Satelliten=10;
GPS HDOP=0,9;
Softwareversion=1.92.26.11.2015;


Verkehrsdaten:
Datum	Uhrzeit	V	L	Zeit	FS	Code	Schall	AZ	Sta;
16.02.2016	06:24:52	74	46	65535	1	7	0	2	0;
16.02.2016	06:25:01	66	169	65535	1	9	0	4	0;
16.02.2016	06:25:03	65	38	65535	1	7	0	2	0;
16.02.2016	06:25:16	76	42	65535	1	7	0	2	0;
16.02.2016	06:25:17	77	44	65535	1	7	0	2	0;
16.02.2016	06:25:31	65	169	65535	2	8	0	6	0;
16.02.2016	06:25:32	84	42	65535	1	7	0	2	0;
16.02.2016	06:25:40	73	46	65535	1	7	0	2	0;
16.02.2016	06:26:08	59	41	65535	1	7	0	2	0;
16.02.2016	06:26:11	62	54	65535	1	11	0	2	0;
16.02.2016	06:26:22	71	42	65535	1	7	0	2	0;
16.02.2016	06:26:24	75	47	65535	1	7	0	2	0;
16.02.2016	06:26:24	64	42	65535	2	250	0	0	0;
16.02.2016	06:26:25	73	41	65535	1	7	0	2	0;
16.02.2016	06:26:30	66	50	65535	2	7	0	2	0;
16.02.2016	06:26:42	101	43	65535	1	7	0	2	0;
16.02.2016	06:27:17	77	41	65535	1	7	0	2	0;
16.02.2016	06:27:20	73	39	65535	1	7	0	2	0;
16.02.2016	06:27:24	75	66	65535	1	11	0	2	0;
16.02.2016	06:27:27	81	44	65535	1	7	0	2	0;
16.02.2016	06:27:41	79	48	65535	1	7	0	2	0;
16.02.2016	06:27:48	69	43	65535	1	7	0	2	0;
16.02.2016	06:27:57	74	50	65535	2	7	0	2	0;
16.02.2016	06:28:06	64	47	65535	1	7	0	2	0;
16.02.2016	06:28:10	69	66	65535	2	11	0	2	0;
16.02.2016	06:28:17	75	39	65535	1	7	0	2	0;
16.02.2016	06:28:24	72	43	65535	1	7	0	2	0;
16.02.2016	06:28:39	70	49	65535	1	7	0	2	0;
16.02.2016	06:28:44	82	50	65535	1	7	0	2	0;
16.02.2016	06:28:59	79	38	65535	1	7	0	2	0;
16.02.2016	06:29:36	73	41	65535	2	7	0	2	0;
16.02.2016	06:29:42	69	42	65535	1	7	0	2	0;
16.02.2016	06:29:44	69	42	65535	1	7	0	2	0;
16.02.2016	06:29:56	74	47	65535	1	7	0	2	0;
16.02.2016	06:29:59	67	46	65535	1	7	0	2	0;
16.02.2016	06:30:00	69	41	65535	1	7	0	2	0;
16.02.2016	06:30:02	71	35	65535	1	7	0	2	0;
16.02.2016	06:30:05	76	90	65535	1	3	0	2	0;
16.02.2016	06:30:13	74	47	65535	1	7	0	2	0;
16.02.2016	06:30:16	88	58	65535	2	11	0	2	0;
16.02.2016	06:30:35	68	41	65535	1	7	0	2	0;
16.02.2016	06:30:38	72	51	65535	1	11	0	2	0;
16.02.2016	06:30:42	69	43	65535	1	7	0	2	0;
16.02.2016	06:30:47	74	46	65535	1	7	0	2	0;
16.02.2016	06:30:48	59	112	65535	2	3	0	2	0;
16.02.2016	06:30:52	73	43	65535	1	7	0	2	0;
16.02.2016	06:31:01	67	43	65535	1	7	0	2	0;
16.02.2016	06:31:32	91	44	65535	2	7	0	2	0;
16.02.2016	06:31:45	78	46	65535	2	7	0	2	0;
16.02.2016	06:31:57	64	38	65535	1	7	0	2	0;
16.02.2016	06:31:58	62	46	65535	1	7	0	2	0;
16.02.2016	06:32:17	75	55	65535	2	11	0	2	0;
16.02.2016	06:32:33	71	43	65535	2	7	0	2	0;
16.02.2016	06:32:44	67	72	65535	1	3	0	2	0;
16.02.2016	06:32:48	76	45	65535	1	7	0	2	0;
16.02.2016	06:32:53	73	46	65535	1	7	0	2	0;
16.02.2016	06:32:58	70	40	65535	1	7	0	2	0;
16.02.2016	06:33:00	71	38	65535	1	7	0	2	0;
16.02.2016	06:33:17	68	44	65535	1	7	0	2	0;
16.02.2016	06:33:29	74	46	65535	1	7	0	2	0;
16.02.2016	06:33:34	69	51	65535	2	11	0	2	0;
16.02.2016	06:33:38	69	40	65535	1	7	0	2	0;
16.02.2016	06:33:56	60	50	65535	2	11	0	2	0;
16.02.2016	06:33:57	76	44	65535	1	7	0	2	0;
16.02.2016	06:34:02	66	50	65535	2	7	0	2	0;
16.02.2016	06:34:13	86	41	65535	1	7	0	2	0;
16.02.2016	06:34:24	69	44	65535	1	7	0	2	0;
16.02.2016	06:34:26	76	45	65535	2	7	0	2	0;
16.02.2016	06:34:28	57	44	65535	1	7	0	2	0;
16.02.2016	06:34:39	73	48	65535	2	7	0	2	0;
16.02.2016	06:34:58	71	42	65535	1	7	0	2	0;
16.02.2016	06:35:07	78	50	65535	1	7	0	2	0;
16.02.2016	06:35:30	85	51	65535	1	7	0	2	0;
16.02.2016	06:35:32	57	180	65535	1	8	0	5	0;
16.02.2016	06:35:33	58	47	65535	1	7	0	2	0;
16.02.2016	06:35:45	69	46	65535	2	7	0	2	0;
16.02.2016	06:35:54	67	59	65535	1	11	0	2	0;
16.02.2016	06:35:55	68	39	65535	1	7	0	2	0;
16.02.2016	06:35:56	66	48	65535	1	7	0	2	0;
16.02.2016	06:36:11	69	46	65535	1	7	0	2	0;
16.02.2016	06:36:34	85	44	65535	1	7	0	2	0;
16.02.2016	06:36:52	66	44	65535	2	7	0	2	0;
16.02.2016	06:37:00	70	37	65535	1	7	0	2	0;
16.02.2016	06:37:07	75	105	65535	1	2	0	3	0;
16.02.2016	06:37:14	73	44	65535	1	7	0	2	0;
16.02.2016	06:37:19	71	39	65535	1	7	0	2	0;
16.02.2016	06:37:21	81	45	65535	1	7	0	2	0;
16.02.2016	06:37:27	80	40	65535	1	7	0	2	0;
16.02.2016	06:37:34	75	44	65535	1	7	0	2	0;
16.02.2016	06:37:46	74	47	65535	1	7	0	2	0;
16.02.2016	06:37:49	75	46	65535	1	7	0	2	0;
16.02.2016	06:38:46	70	41	65535	2	7	0	2	0;
16.02.2016	06:39:01	69	64	65535	2	11	0	2	0;
16.02.2016	06:39:17	81	41	65535	1	7	0	2	0;
16.02.2016	06:39:23	68	42	65535	1	7	0	2	0;
16.02.2016	06:39:28	70	46	65535	1	7	0	2	0;
16.02.2016	06:39:29	71	43	65535	1	7	0	2	0;
16.02.2016	06:39:36	71	47	65535	2	7	0	2	0;
16.02.2016	06:39:49	67	75	65535	2	3	0	2	0;
16.02.2016	06:40:08	84	47	65535	1	7	0	2	0;
16.02.2016	06:40:19	68	44	65535	1	7	0	2	0;
16.02.2016	06:41:08	90	47	65535	2	7	0	2	0;
16.02.2016	06:41:15	66	87	65535	1	3	0	2	0;
16.02.2016	06:41:24	56	45	65535	1	7	0	2	0;
16.02.2016	06:41:33	77	43	65535	1	7	0	2	0;
16.02.2016	06:41:39	77	41	65535	1	7	0	2	0;
16.02.2016	06:41:41	80	43	65535	1	7	0	2	0;
16.02.2016	06:42:13	74	43	65535	2	7	0	2	0;
16.02.2016	06:42:20	72	41	65535	1	7	0	2	0;
16.02.2016	06:42:27	78	37	65535	2	7	0	2	0;
16.02.2016	06:42:34	65	45	65535	2	7	0	2	0;
16.02.2016	06:42:36	72	45	65535	1	7	0	2	0;
16.02.2016	06:42:37	63	50	65535	2	7	0	2	0;
16.02.2016	06:42:46	89	45	65535	1	7	0	2	0;
16.02.2016	06:42:49	82	42	65535	1	7	0	2	0;
16.02.2016	06:43:01	61	41	65535	2	7	0	2	0;
16.02.2016	06:43:20	81	44	65535	1	7	0	2	0;
16.02.2016	06:43:25	91	46	65535	1	7	0	2	0;
16.02.2016	06:43:31	78	69	65535	1	3	0	2	0;
16.02.2016	06:43:40	73	58	65535	2	11	0	2	0;
16.02.2016	06:43:45	51	222	65535	1	9	0	5	0;
16.02.2016	06:43:49	57	45	65535	1	7	0	2	0;
16.02.2016	06:43:51	56	44	65535	1	7	0	2	0;
16.02.2016	06:43:52	59	50	65535	1	11	0	2	0;
16.02.2016	06:44:05	62	41	65535	1	7	0	2	0;
16.02.2016	06:44:07	60	44	65535	1	7	0	2	0;
16.02.2016	06:44:12	59	61	65535	1	11	0	2	0;
16.02.2016	06:44:14	62	50	65535	1	7	0	2	0;
16.02.2016	06:44:15	59	46	65535	2	7	0	2	0;
16.02.2016	06:44:23	68	45	65535	2	7	0	2	0;
16.02.2016	06:44:25	72	40	65535	1	7	0	2	0;
16.02.2016	06:44:26	68	54	65535	2	11	0	2	0;
16.02.2016	06:44:27	72	41	65535	1	7	0	2	0;
16.02.2016	06:44:41	61	190	65535	1	8	0	5	0;
16.02.2016	06:44:43	59	46	65535	1	7	0	2	0;
16.02.2016	06:44:44	58	41	65535	1	7	0	2	0;
16.02.2016	06:44:49	69	49	65535	1	7	0	2	0;
16.02.2016	06:44:50	77	42	65535	1	7	0	2	0;
16.02.2016	06:44:57	67	40	65535	2	7	0	2	0;
16.02.2016	06:44:59	67	43	65535	1	7	0	2	0;
16.02.2016	06:44:59	68	49	65535	2	250	0	0	0;
16.02.2016	06:45:17	81	48	65535	1	7	0	2	0;
16.02.2016	06:45:30	72	45	65535	1	7	0	2	0;
16.02.2016	06:45:42	80	52	65535	1	11	0	2	0;
16.02.2016	06:45:47	83	40	65535	1	7	0	2	0;
16.02.2016	06:45:50	81	47	65535	1	7	0	2	0;
16.02.2016	06:46:07	80	40	65535	1	7	0	2	0;
16.02.2016	06:46:12	64	42	65535	1	7	0	2	0;
16.02.2016	06:46:20	72	65	65535	1	11	0	2	0;
16.02.2016	06:46:34	69	43	65535	1	7	0	2	0;
16.02.2016	06:46:39	69	41	65535	1	7	0	2	0;
16.02.2016	06:46:42	84	39	65535	1	7	0	2	0;
16.02.2016	06:46:50	70	42	65535	2	7	0	2	0;
16.02.2016	06:46:55	78	45	65535	1	7	0	2	0;
16.02.2016	06:47:05	75	41	65535	1	7	0	2	0;
16.02.2016	06:47:10	68	39	65535	1	7	0	2	0;
16.02.2016	06:47:27	62	40	65535	1	7	0	2	0;
16.02.2016	06:47:32	67	41	65535	1	7	0	2	0;
16.02.2016	06:47:33	68	40	65535	1	7	0	2	0;
16.02.2016	06:47:34	71	43	65535	1	7	0	2	0;
16.02.2016	06:47:39	64	42	65535	2	250	0	0	0;
16.02.2016	06:47:39	77	44	65535	1	7	0	2	0;
16.02.2016	06:47:40	66	45	65535	2	7	0	2	0;
16.02.2016	06:47:46	81	42	65535	1	7	0	2	0;
16.02.2016	06:48:13	53	71	65535	2	3	0	2	0;
16.02.2016	06:48:15	53	54	65535	2	11	0	2	0;
16.02.2016	06:48:36	64	45	65535	2	7	0	2	0;
16.02.2016	06:48:42	64	52	65535	2	11	0	2	0;
16.02.2016	06:48:48	51	47	65535	2	7	0	2	0;
16.02.2016	06:48:50	60	44	65535	1	7	0	2	0;
16.02.2016	06:48:51	60	50	65535	2	7	0	2	0;
16.02.2016	06:48:54	66	43	65535	1	7	0	2	0;
16.02.2016	06:48:56	72	63	65535	2	11	0	2	0;
16.02.2016	06:48:58	69	38	65535	2	7	0	2	0;
16.02.2016	06:49:07	65	43	65535	2	7	0	2	0;
16.02.2016	06:49:08	63	43	65535	2	7	0	2	0;
16.02.2016	06:49:09	64	37	65535	1	7	0	2	0;
16.02.2016	06:49:11	60	46	65535	2	7	0	2	0;
16.02.2016	06:49:12	66	48	65535	1	7	0	2	0;
16.02.2016	06:49:25	75	46	65535	1	7	0	2	0;
16.02.2016	06:49:35	65	50	65535	1	7	0	2	0;
16.02.2016	06:49:43	78	50	65535	1	7	0	2	0;
16.02.2016	06:49:44	75	46	65535	1	7	0	2	0;
16.02.2016	06:50:25	71	53	65535	2	7	0	2	0;
16.02.2016	06:50:39	76	40	65535	1	7	0	2	0;
16.02.2016	06:50:45	72	48	65535	1	7	0	2	0;
16.02.2016	06:50:57	71	46	65535	1	7	0	2	0;
16.02.2016	06:51:04	66	41	65535	1	7	0	2	0;
16.02.2016	06:51:33	68	40	65535	1	7	0	2	0;
16.02.2016	06:51:42	77	44	65535	2	7	0	2	0;
16.02.2016	06:51:51	63	124	65535	1	5	0	2	0;
16.02.2016	06:51:54	63	47	65535	1	7	0	2	0;
16.02.2016	06:52:06	59	169	65535	1	9	0	4	0;
16.02.2016	06:52:09	57	61	65535	1	11	0	2	0;
16.02.2016	06:52:35	76	46	65535	1	7	0	2	0;
16.02.2016	06:52:42	69	47	65535	1	7	0	2	0;
16.02.2016	06:52:51	72	127	65535	2	5	0	3	0;
16.02.2016	06:52:55	70	39	65535	1	7	0	2	0;
16.02.2016	06:52:56	72	45	65535	1	7	0	2	0;
16.02.2016	06:53:02	69	46	65535	2	7	0	2	0;
16.02.2016	06:53:04	76	45	65535	1	7	0	2	0;
16.02.2016	06:53:09	86	38	65535	1	7	0	2	0;
16.02.2016	06:53:17	62	55	65535	2	11	0	2	0;
16.02.2016	06:53:19	64	40	65535	2	7	0	2	0;
16.02.2016	06:53:20	63	41	65535	2	7	0	2	0;
16.02.2016	06:53:21	70	52	65535	1	11	0	2	0;
16.02.2016	06:53:22	56	40	65535	2	7	0	2	0;
16.02.2016	06:53:26	71	43	65535	1	7	0	2	0;
16.02.2016	06:53:30	69	44	65535	2	7	0	2	0;
16.02.2016	06:54:02	72	47	65535	2	7	0	2	0;
16.02.2016	06:54:04	65	42	65535	2	7	0	2	0;
16.02.2016	06:54:07	66	57	65535	2	11	0	2	0;
16.02.2016	06:54:11	71	40	65535	1	7	0	2	0;
16.02.2016	06:54:13	70	39	65535	1	7	0	2	0;
16.02.2016	06:54:19	71	38	65535	1	7	0	2	0;
16.02.2016	06:54:28	72	45	65535	1	7	0	2	0;
16.02.2016	06:54:39	72	50	65535	1	7	0	2	0;
16.02.2016	06:54:40	73	50	65535	2	7	0	2	0;
16.02.2016	06:54:50	66	40	65535	1	7	0	2	0;
16.02.2016	06:54:51	65	45	65535	1	7	0	2	0;
16.02.2016	06:54:53	68	44	65535	2	7	0	2	0;
16.02.2016	06:55:01	71	45	65535	2	250	0	0	0;
16.02.2016	06:55:01	72	40	65535	1	7	0	2	0;
16.02.2016	06:55:06	88	42	65535	1	7	0	2	0;
16.02.2016	06:55:11	73	48	65535	1	7	0	2	0;
16.02.2016	06:55:41	70	51	65535	1	7	0	2	0;
16.02.2016	06:55:49	65	37	65535	1	7	0	2	0;
16.02.2016	06:56:02	63	45	65535	1	7	0	2	0;
16.02.2016	06:56:13	75	52	65535	2	11	0	2	0;
16.02.2016	06:56:17	75	43	65535	2	7	0	2	0;
16.02.2016	06:56:27	73	43	65535	1	7	0	2	0;
16.02.2016	06:56:37	71	46	65535	1	7	0	2	0;
16.02.2016	06:56:42	59	42	65535	1	7	0	2	0;
16.02.2016	06:56:45	76	47	65535	1	7	0	2	0;
16.02.2016	06:56:58	72	44	65535	2	7	0	2	0;
16.02.2016	06:57:05	73	46	65535	1	7	0	2	0;
16.02.2016	06:57:06	64	47	65535	2	7	0	2	0;
16.02.2016	06:57:09	68	48	65535	1	7	0	2	0;
16.02.2016	06:57:12	64	39	65535	1	7	0	2	0;
16.02.2016	06:57:26	84	43	65535	1	7	0	2	0;
16.02.2016	06:57:34	95	42	65535	1	7	0	2	0;
16.02.2016	06:58:06	66	62	65535	2	11	0	2	0;
16.02.2016	06:58:07	70	48	65535	1	7	0	2	0;
16.02.2016	06:58:18	67	184	65535	1	9	0	4	0;
16.02.2016	06:58:19	70	45	65535	1	7	0	2	0;
16.02.2016	06:58:21	63	47	65535	1	7	0	2	0;
16.02.2016	06:58:23	64	49	65535	1	7	0	2	0;
16.02.2016	06:58:26	62	41	65535	1	7	0	2	0;
16.02.2016	06:58:31	80	40	65535	1	7	0	2	0;
16.02.2016	06:58:41	60	45	65535	1	7	0	2	0;
16.02.2016	06:58:49	66	42	65535	1	7	0	2	0;
16.02.2016	06:59:05	74	45	65535	1	7	0	2	0;
16.02.2016	06:59:10	66	49	65535	1	7	0	2	0;
16.02.2016	06:59:16	74	37	65535	1	7	0	2	0;
16.02.2016	06:59:19	64	42	65535	1	7	0	2	0;
16.02.2016	06:59:24	65	53	65535	2	11	0	2	0;
16.02.2016	06:59:25	68	41	65535	1	7	0	2	0;
16.02.2016	06:59:27	66	42	65535	1	7	0	2	0;
16.02.2016	06:59:30	80	47	65535	2	7	0	2	0;
16.02.2016	06:59:45	84	49	65535	1	7	0	2	0;
16.02.2016	06:59:55	69	45	65535	1	7	0	2	0;
16.02.2016	06:59:56	80	44	65535	1	7	0	2	0;
16.02.2016	07:00:00	73	36	65535	2	7	0	2	0;
16.02.2016	07:00:09	84	49	65535	2	7	0	2	0;
16.02.2016	07:00:19	72	47	65535	2	7	0	2	0;
16.02.2016	07:00:31	86	72	65535	2	3	0	2	0;
16.02.2016	07:00:45	66	61	65535	2	11	0	2	0;
16.02.2016	07:01:28	81	41	65535	1	7	0	2	0;
16.02.2016	07:01:30	56	36	65535	2	250	0	0	0;
16.02.2016	07:01:31	83	51	65535	1	11	0	2	0;
16.02.2016	07:01:31	55	40	65535	2	250	0	0	0;
16.02.2016	07:01:48	74	47	65535	1	7	0	2	0;
16.02.2016	07:01:52	77	43	65535	1	7	0	2	0;
16.02.2016	07:01:56	69	55	65535	2	11	0	2	0;
16.02.2016	07:02:11	81	45	65535	1	7	0	2	0;
16.02.2016	07:02:17	64	47	65535	1	7	0	2	0;
16.02.2016	07:02:24	65	41	65535	2	7	0	2	0;
16.02.2016	07:02:31	57	44	65535	1	7	0	2	0;
16.02.2016	07:02:36	62	40	65535	1	7	0	2	0;
16.02.2016	07:02:37	60	46	65535	1	7	0	2	0;
16.02.2016	07:02:51	57	38	65535	1	7	0	2	0;
16.02.2016	07:02:53	70	42	65535	1	7	0	2	0;
16.02.2016	07:02:56	66	44	65535	1	7	0	2	0;
16.02.2016	07:03:12	80	38	65535	1	7	0	2	0;
16.02.2016	07:03:14	65	119	65535	2	5	0	2	0;
16.02.2016	07:03:17	68	37	65535	1	7	0	2	0;
16.02.2016	07:03:20	58	41	65535	2	7	0	2	0;
16.02.2016	07:03:28	79	41	65535	1	7	0	2	0;
16.02.2016	07:03:29	79	44	65535	1	7	0	2	0;
16.02.2016	07:03:31	82	41	65535	1	7	0	2	0;
16.02.2016	07:04:06	68	53	65535	1	11	0	2	0;
16.02.2016	07:04:08	72	44	65535	1	7	0	2	0;
16.02.2016	07:04:23	66	42	65535	1	7	0	2	0;
16.02.2016	07:04:24	65	43	65535	1	7	0	2	0;
16.02.2016	07:04:25	63	51	65535	2	7	0	2	0;
16.02.2016	07:04:39	66	48	65535	2	7	0	2	0;
16.02.2016	07:04:47	78	47	65535	1	7	0	2	0;
16.02.2016	07:04:49	81	37	65535	1	7	0	2	0;
16.02.2016	07:05:03	83	47	65535	1	7	0	2	0;
16.02.2016	07:05:14	70	47	65535	2	7	0	2	0;
16.02.2016	07:05:19	79	42	65535	1	7	0	2	0;
16.02.2016	07:05:25	66	42	65535	1	7	0	2	0;
16.02.2016	07:05:37	86	50	65535	2	250	0	0	0;
16.02.2016	07:05:37	81	41	65535	1	7	0	2	0;
16.02.2016	07:05:56	74	60	65535	1	11	0	2	0;
16.02.2016	07:05:59	80	45	65535	1	7	0	2	0;
16.02.2016	07:06:09	72	42	65535	2	7	0	2	0;
16.02.2016	07:06:13	71	49	65535	2	250	0	0	0;
16.02.2016	07:06:13	83	41	65535	1	7	0	2	0;
16.02.2016	07:06:18	80	41	65535	1	7	0	2	0;
16.02.2016	07:06:28	80	50	65535	1	7	0	2	0;
16.02.2016	07:06:32	85	50	65535	1	7	0	2	0;
16.02.2016	07:06:34	75	40	65535	2	7	0	2	0;
16.02.2016	07:06:46	74	47	65535	1	7	0	2	0;
16.02.2016	07:06:48	76	45	65535	1	7	0	2	0;
16.02.2016	07:06:51	69	46	65535	1	7	0	2	0;
16.02.2016	07:07:13	89	45	65535	1	7	0	2	0;
16.02.2016	07:07:24	78	48	65535	1	7	0	2	0;
16.02.2016	07:07:32	72	44	65535	1	7	0	2	0;
16.02.2016	07:07:34	74	47	65535	1	7	0	2	0;
16.02.2016	07:07:40	73	42	65535	1	7	0	2	0;
16.02.2016	07:07:46	79	40	65535	2	7	0	2	0;
16.02.2016	07:07:47	72	38	65535	1	7	0	2	0;
16.02.2016	07:07:54	60	45	65535	1	7	0	2	0;
16.02.2016	07:07:56	57	64	65535	1	11	0	2	0;
16.02.2016	07:08:06	71	34	65535	2	250	0	0	0;
16.02.2016	07:08:07	74	41	65535	1	7	0	2	0;
16.02.2016	07:08:09	80	59	65535	2	11	0	2	0;
16.02.2016	07:08:16	68	39	65535	1	7	0	2	0;
16.02.2016	07:08:30	57	46	65535	1	7	0	2	0;
16.02.2016	07:08:32	54	43	65535	1	7	0	2	0;
16.02.2016	07:08:35	67	37	65535	1	7	0	2	0;
16.02.2016	07:08:42	75	49	65535	1	7	0	2	0;
16.02.2016	07:08:51	69	49	65535	1	11	0	2	0;
16.02.2016	07:08:56	67	46	65535	1	7	0	2	0;
16.02.2016	07:08:59	69	45	65535	1	7	0	2	0;
16.02.2016	07:09:02	72	47	65535	1	7	0	2	0;
16.02.2016	07:09:06	70	48	65535	1	7	0	2	0;
16.02.2016	07:09:12	74	44	65535	1	7	0	2	0;
16.02.2016	07:09:15	76	51	65535	1	7	0	2	0;
16.02.2016	07:09:21	83	43	65535	1	7	0	2	0;
16.02.2016	07:09:22	62	40	65535	2	250	0	0	0;
16.02.2016	07:09:24	61	41	65535	2	7	0	2	0;
16.02.2016	07:09:28	64	49	65535	1	7	0	2	0;
16.02.2016	07:09:29	62	42	65535	1	7	0	2	0;
16.02.2016	07:09:33	65	52	65535	2	11	0	2	0;
16.02.2016	07:09:34	72	40	65535	1	7	0	2	0;
16.02.2016	07:09:38	67	37	65535	1	7	0	2	0;
16.02.2016	07:09:40	64	41	65535	2	7	0	2	0;
16.02.2016	07:09:46	73	50	65535	1	7	0	2	0;
16.02.2016	07:10:05	66	42	65535	1	7	0	2	0;
16.02.2016	07:10:12	55	106	65535	2	3	0	2	0;
16.02.2016	07:10:14	55	52	65535	2	11	0	2	0;
16.02.2016	07:10:18	54	64	65535	2	11	0	2	0;
16.02.2016	07:10:19	54	38	65535	2	7	0	2	0;
16.02.2016	07:10:22	54	48	65535	2	7	0	2	0;
16.02.2016	07:10:25	52	57	65535	2	11	0	2	0;
16.02.2016	07:10:35	79	49	65535	1	7	0	2	0;
16.02.2016	07:10:40	70	42	65535	1	7	0	2	0;
16.02.2016	07:10:42	66	38	65535	1	7	0	2	0;
16.02.2016	07:10:47	72	46	65535	1	7	0	2	0;
16.02.2016	07:10:53	80	46	65535	1	7	0	2	0;
16.02.2016	07:10:57	79	49	65535	1	7	0	2	0;
16.02.2016	07:11:00	77	44	65535	2	7	0	2	0;
16.02.2016	07:11:02	69	39	65535	1	7	0	2	0;
16.02.2016	07:11:08	60	39	65535	1	7	0	2	0;
16.02.2016	07:11:14	69	41	65535	2	7	0	2	0;
16.02.2016	07:11:28	65	49	65535	1	7	0	2	0;
16.02.2016	07:11:43	60	42	65535	1	7	0	2	0;
16.02.2016	07:11:51	65	52	65535	1	11	0	2	0;
16.02.2016	07:12:01	71	49	65535	1	7	0	2	0;
16.02.2016	07:12:05	78	39	65535	1	7	0	2	0;
16.02.2016	07:12:08	78	45	65535	2	7	0	2	0;
16.02.2016	07:12:17	75	58	65535	1	11	0	2	0;
16.02.2016	07:12:19	77	40	65535	1	7	0	2	0;
16.02.2016	07:12:21	68	41	65535	2	7	0	2	0;
16.02.2016	07:12:25	62	51	65535	2	7	0	2	0;
16.02.2016	07:12:25	78	48	65535	1	7	0	2	0;
16.02.2016	07:12:26	64	48	65535	2	7	0	2	0;
16.02.2016	07:12:26	78	45	65535	1	7	0	2	0;
16.02.2016	07:12:31	70	42	65535	2	7	0	2	0;
16.02.2016	07:12:33	69	56	65535	2	11	0	2	0;
16.02.2016	07:12:34	69	42	65535	1	7	0	2	0;
16.02.2016	07:12:38	66	45	65535	1	7	0	2	0;
16.02.2016	07:12:39	67	48	65535	1	7	0	2	0;
16.02.2016	07:12:40	65	46	65535	1	7	0	2	0;
16.02.2016	07:12:47	67	42	65535	1	7	0	2	0;
16.02.2016	07:12:48	69	50	65535	1	11	0	2	0;
16.02.2016	07:12:49	70	51	65535	1	7	0	2	0;
16.02.2016	07:12:50	61	48	65535	2	7	0	2	0;
16.02.2016	07:12:53	74	38	65535	1	7	0	2	0;
16.02.2016	07:12:56	71	43	65535	1	7	0	2	0;
16.02.2016	07:12:59	64	42	65535	2	7	0	2	0;
16.02.2016	07:13:07	75	44	65535	1	7	0	2	0;
16.02.2016	07:13:11	70	44	65535	1	7	0	2	0;
16.02.2016	07:13:19	73	52	65535	1	11	0	2	0;
16.02.2016	07:13:36	68	55	65535	2	11	0	2	0;
16.02.2016	07:13:40	69	41	65535	1	7	0	2	0;
16.02.2016	07:13:42	66	49	65535	1	7	0	2	0;
16.02.2016	07:13:43	72	44	65535	2	250	0	0	0;
16.02.2016	07:13:48	74	38	65535	1	7	0	2	0;
16.02.2016	07:13:50	73	49	65535	2	7	0	2	0;
16.02.2016	07:14:04	76	45	65535	1	7	0	2	0;
16.02.2016	07:14:09	79	41	65535	1	7	0	2	0;
16.02.2016	07:14:14	75	48	65535	1	7	0	2	0;
16.02.2016	07:14:16	72	48	65535	1	7	0	2	0;
16.02.2016	07:14:24	87	49	65535	1	7	0	2	0;
16.02.2016	07:14:34	73	45	65535	2	7	0	2	0;
16.02.2016	07:14:36	70	41	65535	2	7	0	2	0;
16.02.2016	07:14:41	78	37	65535	2	7	0	2	0;
16.02.2016	07:14:45	61	45	65535	1	7	0	2	0;
16.02.2016	07:15:03	78	37	65535	1	7	0	2	0;
16.02.2016	07:15:12	79	40	65535	1	7	0	2	0;
16.02.2016	07:15:22	67	41	65535	1	7	0	2	0;
16.02.2016	07:15:35	64	42	65535	2	7	0	2	0;
16.02.2016	07:15:44	65	38	65535	2	7	0	2	0;
16.02.2016	07:15:47	62	42	65535	2	7	0	2	0;
16.02.2016	07:15:59	75	41	65535	2	7	0	2	0;
16.02.2016	07:16:01	76	43	65535	2	7	0	2	0;
16.02.2016	07:16:05	69	48	65535	2	7	0	2	0;
16.02.2016	07:16:06	75	48	65535	2	7	0	2	0;
16.02.2016	07:16:14	71	50	65535	2	7	0	2	0;
16.02.2016	07:16:19	69	43	65535	2	7	0	2	0;
16.02.2016	07:16:23	78	51	65535	2	7	0	2	0;
16.02.2016	07:16:29	91	42	65535	1	7	0	2	0;
16.02.2016	07:16:43	62	46	65535	2	7	0	2	0;
16.02.2016	07:16:44	64	42	65535	1	7	0	2	0;
16.02.2016	07:16:52	58	47	65535	2	7	0	2	0;
16.02.2016	07:16:55	82	50	65535	1	7	0	2	0;
16.02.2016	07:16:56	63	47	65535	2	7	0	2	0;
16.02.2016	07:16:57	83	50	65535	1	7	0	2	0;
16.02.2016	07:16:58	79	38	65535	1	7	0	2	0;
16.02.2016	07:17:03	73	45	65535	1	7	0	2	0;
16.02.2016	07:17:13	70	54	65535	1	11	0	2	0;
16.02.2016	07:17:13	69	44	65535	1	7	0	2	0;
16.02.2016	07:17:18	67	49	65535	2	7	0	2	0;
16.02.2016	07:17:23	74	45	65535	2	7	0	2	0;
16.02.2016	07:17:34	68	44	65535	1	7	0	2	0;
16.02.2016	07:17:37	72	51	65535	2	7	0	2	0;
